1572220800000,9550.78000000,9928.09000000,9195.00000000,9224.16000000,595.65812900,1572307199999,5667932.15778848,14363,268.17824200,2556609.05549610,0
1572307200000,9219.37000000,9545.80000000,9100.01000000,9420.66000000,591.51665300,1572393599999,5550900.52448265,13256,270.72166700,2540223.90602972,0
1572393600000,9420.66000000,9426.31000000,9000.00000000,9155.44000000,486.37457800,1572479999999,4461049.84794443,10015,203.84370800,1870219.95025452,0
1572480000000,9168.41000000,9415.66000000,8950.00000000,9147.08000000,549.20506700,1572566399999,5034744.83138495,11471,269.41845000,2472829.37916385,0
1572566400000,9146.96000000,9289.99000000,9050.29000000,9231.53000000,479.21234600,1572652799999,4388545.17222403,12053,219.39752200,2010213.76640234,0
1572652800000,9239.96000000,9382.39000000,9200.00000000,9301.75000000,341.45996700,1572739199999,3169489.62626653,9044,146.94274200,1364350.23932401,0
1572739200000,9300.49000000,9371.31000000,9073.07000000,9199.53000000,307.46558600,1572825599999,2835454.07303504,7853,129.04130900,1189457.30233344,0
1572825600000,9205.31000000,9524.41000000,9125.68000000,9407.32000000,830.94956400,1572911999999,7753145.35771947,14364,324.05459100,3019861.99532730,0
1572912000000,9408.14000000,9466.52000000,9180.00000000,9315.62000000,854.34452100,1572998399999,7970721.40810958,31725,417.31934700,3894284.06999167,0
1572998400000,9315.74000000,9437.63000000,9254.00000000,9337.55000000,521.04029500,1573084799999,4862899.74614239,16419,228.96638100,2137519.19412085,0
1573084800000,9337.55000000,9365.38000000,9090.00000000,9207.51000000,406.77790300,1573171199999,3754449.18733705,11954,206.82095300,1910195.58123931,0
1573171200000,9202.20000000,9240.00000000,8661.63000000,8768.56000000,594.56874400,1573257599999,5319875.98064935,13988,291.93587500,2610575.33693361,0
1573257600000,8766.68000000,8867.26000000,8718.28000000,8810.62000000,240.22777100,1573343999999,2115987.16398143,7696,102.26488200,900967.47700987,0
1573344000000,8805.00000000,9125.00000000,8750.00000000,9040.02000000,267.23681900,1573430399999,2388157.64446710,7725,146.02007100,1305621.89818545,0
1573430400000,9040.46000000,9067.98000000,8611.99000000,8717.26000000,357.55426400,1573516799999,3145515.59970256,10424,131.92556500,1159426.04821587,0
1573516800000,8714.98000000,8850.51000000,8560.80000000,8795.45000000,424.27411100,1573603199999,3698775.80719289,14062,171.94436600,1499478.20631454,0
1573603200000,8795.46000000,8813.99000000,8700.00000000,8761.74000000,275.06698100,1573689599999,2406572.57697093,6408,104.16692100,911700.48355201,0
1573689600000,8765.27000000,8780.80000000,8563.51000000,8629.52000000,249.60102100,1573775999999,2159791.16603251,7654,104.68352800,905365.21896243,0
1573776000000,8629.47000000,8755.00000000,8376.71000000,8458.59000000,325.23617800,1573862399999,2779723.09719576,10112,150.71301700,1288675.28064844,0
1573862400000,8457.26000000,8523.35000000,8423.77000000,8475.14000000,147.16444900,1573948799999,1246678.55034117,5416,73.30114100,621205.60595576,0
1573948800000,8480.67000000,8615.00000000,8367.16000000,8499.02000000,226.03341100,1574035199999,1923701.01485699,7239,103.55211600,881795.05552544,0
1574035200000,8499.82000000,8499.82000000,8041.31000000,8170.35000000,368.06472000,1574121599999,3065251.04050640,10069,154.30043300,1283551.27572026,0
1574121600000,8169.34000000,8192.02000000,8000.00000000,8119.08000000,306.20117400,1574207999999,2478320.95299902,8221,134.45777100,1088198.55719651,0
1574208000000,8119.08000000,8213.46000000,8023.00000000,8081.13000000,188.52015200,1574294399999,1526588.49163212,5793,70.90662900,574544.36500335,0
1574294400000,8079.14000000,8110.92000000,7400.00000000,7617.85000000,414.99243700,1574380799999,3208977.86766721,11305,166.43372600,1287874.20479619,0
1574380800000,7616.87000000,7707.41000000,6789.75000000,7280.03000000,1112.92945800,1574467199999,8029036.79581740,28982,527.76029000,3801968.22685436,0
